Customer_ID,Join_Date,Industry,Total_Users,Monthly_Revenue,Contract_Type,Support_Tickets,Last_Login_Days_Ago,Churn_Label,Churn_Label_Flag,Total_Users_Flag,Monthly_Revenue_Flag,Last_Login_Days_Ago_Flag,Support_Tickets_Missing,Contract_Type_Unknown
2445,2020-06-07,Tech,57.0,2864.0,Month-to-Month,2.0,,No,,,,negative_set_to_missing,0,0
2446,2021-11-05,Finance,22.0,1091.0,1 Year,3.0,29.0,No,,,,,0,0
2447,2021-07-14,Tech,31.0,1531.0,Month-to-Month,3.0,12.0,Yes,,,,,0,0
2448,2020-12-25,Retail,5.0,297.0,2 Year,2.0,28.0,No,,,,,0,0
2449,2020-07-14,Healthcare,7.0,397.0,1 Year,1.0,22.0,No,,,,,0,0
2450,2020-07-21,Healthcare,10.0,486.0,Month-to-Month,3.0,10.0,No,,,,,0,0
2451,2022-12-24,Finance,19.0,1000.0,2 Year,4.0,28.0,No,,,,,0,0
2452,2021-06-14,Finance,35.0,1731.0,2 Year,3.0,16.0,No,,,,,0,0
2453,2022-02-14,Education,15.0,764.0,Month-to-Month,0.0,29.0,No,,,,,0,0
2454,2021-05-25,Retail,13.0,683.0,2 Year,2.0,14.0,No,,,,,0,0
2455,2022-10-25,Finance,8.0,416.0,1 Year,1.0,30.0,No,,,,,0,0
2456,2021-09-17,Education,10.0,491.0,1 Year,1.0,13.0,No,,,,,0,0
2457,2020-06-11,Tech,25.0,1239.0,2 Year,4.0,,No,,,,negative_set_to_missing,0,0
2458,2020-06-22,Retail,27.0,1366.0,2 Year,3.0,29.0,No,,,,,0,0
2459,2022-11-07,Manufacturing,41.0,2047.0,1 Year,3.0,15.0,No,,,,,0,0
2460,2020-09-12,Tech,33.0,1681.0,Month-to-Month,4.0,19.0,No,,,,,0,0
2461,2022-05-20,Manufacturing,68.0,3448.0,2 Year,0.0,11.0,No,,,,,0,0
2462,2020-03-27,Finance,25.0,1287.0,Month-to-Month,2.0,21.0,No,,,,,0,0
2463,2020-12-24,Tech,12.0,589.0,1 Year,4.0,26.0,No,,,,,0,0
2464,2022-05-15,Education,24.0,1243.0,1 Year,4.0,5.0,No,,,,,0,0
2465,2021-05-26,Finance,17.0,899.0,Month-to-Month,2.0,9.0,No,,,,,0,0
2466,2020-01-05,Education,11.0,580.0,Month-to-Month,1.0,29.0,No,,,,,0,0
2467,2022-11-21,Healthcare,20.0,984.0,1 Year,1.0,28.0,No,,,,,0,0
2468,2020-01-13,Retail,16.0,838.0,1 Year,1.0,9.0,Yes,,,,,0,0
2469,2021-12-27,Finance,14.0,681.0,Month-to-Month,2.0,13.0,Yes,,,,,0,0
2470,2022-04-21,Finance,7.0,345.0,1 Year,1.0,0.0,No,,,,,0,0
2471,2022-08-21,Manufacturing,27.0,1380.0,1 Year,1.0,9.0,No,,,,,0,0
2472,2021-07-05,Healthcare,19.0,943.0,1 Year,1.0,21.0,No,,,,,0,0
2473,2022-06-07,Finance,12.0,580.0,1 Year,1.0,28.0,No,,,,,0,0
2474,2021-08-06,Tech,2.0,85.0,Month-to-Month,1.0,12.0,No,,,,,0,0
2475,2020-11-24,Retail,8.0,405.0,1 Year,2.0,30.0,No,,,,,0,0
2476,2022-09-28,Manufacturing,22.0,1150.0,1 Year,2.0,25.0,Yes,,,,,0,0
2477,2022-03-07,Healthcare,14.0,696.0,Month-to-Month,2.0,30.0,Yes,,,,,0,0
2478,2022-10-21,Manufacturing,8.0,381.0,2 Year,0.0,7.0,No,,,,,0,0
2479,2020-01-17,Retail,17.0,885.0,1 Year,1.0,9.0,No,,,,,0,0
2480,2021-05-22,Tech,52.0,2599.0,2 Year,0.0,16.0,No,,,,,0,0
2481,2021-06-23,Tech,35.0,1761.0,2 Year,2.0,26.0,No,,,,,0,0
2482,2022-10-25,Finance,10.0,503.0,Month-to-Month,0.0,27.0,No,,,,,0,0
2483,2020-09-03,Finance,16.0,796.0,1 Year,0.0,1.0,No,,,,,1,0
2484,2022-05-23,Retail,27.0,1332.0,2 Year,1.0,6.0,No,,,,,0,0
2485,2022-12-11,Retail,54.0,2719.0,Unknown,0.0,20.0,No,,,,,0,1
2486,2022-09-08,Healthcare,7.0,337.0,2 Year,1.0,13.0,No,,,,,0,0
2487,2022-01-14,Tech,9.0,465.0,1 Year,3.0,22.0,No,,,,,0,0
2488,2021-01-07,Healthcare,12.0,585.0,Month-to-Month,0.0,1.0,No,,,,,0,0
2489,2022-08-24,Retail,14.0,715.0,2 Year,1.0,3.0,No,,,,,0,0
2490,2022-01-14,Finance,7.0,372.0,1 Year,0.0,3.0,Yes,,,,,1,0
2491,2021-11-09,Manufacturing,46.0,2326.0,2 Year,4.0,25.0,No,,,,,0,0
2492,2022-01-31,Tech,9.0,460.0,2 Year,1.0,8.0,No,,,,,0,0
2493,2020-09-24,Finance,65.0,3245.0,Month-to-Month,3.0,18.0,No,,,,,0,0
2494,2021-01-30,Healthcare,7.0,387.0,Month-to-Month,4.0,2.0,No,,,,,0,0
2495,2022-08-29,Manufacturing,34.0,1705.0,2 Year,2.0,23.0,Yes,,,,,0,0
2496,2021-06-01,Retail,6.0,324.0,1 Year,1.0,14.0,No,,,,,0,0
2497,2020-05-18,Tech,33.0,1691.0,1 Year,1.0,16.0,No,,,,,0,0
2498,2020-12-07,Tech,17.0,865.0,2 Year,3.0,30.0,Yes,,,,,0,0
2499,2021-01-24,Tech,32.0,1630.0,1 Year,3.0,21.0,No,,,,,0,0
2500,2020-12-04,Manufacturing,10.0,536.0,2 Year,1.0,12.0,No,,,,,0,0
2501,2021-07-10,Tech,25.0,1256.0,Month-to-Month,3.0,0.0,Yes,,,,,0,0
2502,2022-11-16,Finance,23.0,1188.0,2 Year,2.0,22.0,No,,,,,0,0
2503,2021-08-29,Finance,29.0,1464.0,2 Year,2.0,3.0,No,,,,,0,0
2504,2021-08-20,Finance,11.0,535.0,2 Year,3.0,4.0,No,,,,,0,0
2505,2021-07-07,Tech,39.0,1936.0,2 Year,2.0,7.0,No,,,,,0,0
2506,2020-01-03,Education,14.0,724.0,2 Year,1.0,19.0,No,,,,,0,0
2507,2021-06-24,Tech,7.0,347.0,1 Year,5.0,28.0,No,,,,,0,0
2508,2020-01-22,Manufacturing,24.0,1225.0,Month-to-Month,1.0,23.0,Yes,,,,,0,0
2509,2020-08-05,Manufacturing,26.0,1328.0,2 Year,2.0,8.0,No,,,,,0,0
2510,2021-02-26,Retail,1.0,86.0,Month-to-Month,2.0,10.0,No,,,,,0,0
2511,2020-11-14,Retail,11.0,587.0,Month-to-Month,3.0,23.0,No,,,,,0,0
2512,2020-07-10,Finance,10.0,543.0,Month-to-Month,3.0,14.0,No,,,,,0,0
2513,2022-10-01,Retail,18.0,903.0,2 Year,2.0,9.0,No,,,,,0,0
2514,2021-01-19,Education,70.0,3488.0,Month-to-Month,1.0,2.0,No,,,,,0,0
2515,2022-04-04,Tech,8.0,392.0,2 Year,3.0,16.0,No,,,,,0,0
2516,2020-07-23,Tech,17.0,878.0,1 Year,4.0,0.0,Yes,,,,,0,0
2517,2020-09-27,Tech,31.0,1561.0,Month-to-Month,0.0,8.0,No,,,,,1,0
2518,2020-01-20,Tech,26.0,1293.0,2 Year,3.0,23.0,No,,,,,0,0
2519,2021-02-18,Finance,26.0,1297.0,1 Year,1.0,24.0,No,,,,,0,0
2520,2021-09-21,Healthcare,7.0,372.0,1 Year,1.0,4.0,No,,,,,0,0
2521,2020-09-09,Finance,9.0,432.0,Month-to-Month,1.0,3.0,Yes,,,,,0,0
2522,2020-01-03,Healthcare,18.0,908.0,Month-to-Month,2.0,7.0,Yes,,,,,0,0
2523,2021-04-07,Retail,28.0,1429.0,2 Year,3.0,28.0,No,,,,,0,0
2524,2020-12-13,Tech,35.0,1744.0,Month-to-Month,3.0,3.0,No,,,,,0,0
2525,2021-11-14,Manufacturing,27.0,1345.0,1 Year,0.0,29.0,Yes,,,,,1,0
2526,2020-11-05,Retail,37.0,1852.0,1 Year,3.0,16.0,No,recoded_from_1,,,,0,0
2527,2020-11-03,Healthcare,12.0,618.0,2 Year,0.0,26.0,No,,,,,0,0
2528,2022-10-19,Tech,15.0,777.0,1 Year,4.0,25.0,No,,,,,0,0
2529,2020-10-31,Retail,17.0,848.0,1 Year,2.0,4.0,No,,,,,0,0
2530,2020-05-17,Tech,14.0,694.0,2 Year,3.0,13.0,No,,,,,0,0
2531,2021-10-23,Retail,14.0,696.0,Month-to-Month,3.0,24.0,No,,,,,0,0
2532,2022-09-12,Education,1.0,82.0,2 Year,2.0,25.0,No,,,,,0,0
2533,2021-05-18,Manufacturing,13.0,679.0,1 Year,3.0,17.0,No,,,,,0,0
2534,2021-04-16,Education,2.0,129.0,Month-to-Month,1.0,18.0,No,,,,,0,0
2535,2021-03-25,Healthcare,37.0,1841.0,Month-to-Month,0.0,11.0,Yes,,,,,0,0
2536,2022-08-28,Finance,35.0,1747.0,Month-to-Month,1.0,1.0,No,,,,,0,0
2537,2021-08-26,Retail,39.0,1988.0,Month-to-Month,4.0,26.0,No,,,,,0,0
2538,2021-05-11,Education,13.0,656.0,Month-to-Month,3.0,1.0,Yes,,,,,0,0
2539,2020-10-20,Tech,4.0,228.0,2 Year,1.0,0.0,No,,,,,0,0
2540,2020-08-05,Finance,49.0,2439.0,1 Year,3.0,26.0,No,,,,,0,0
2541,2022-01-18,Retail,16.0,798.0,Month-to-Month,2.0,7.0,No,,,,,0,0
2542,2020-11-02,Healthcare,18.0,903.0,1 Year,1.0,23.0,No,,,,,0,0
2543,2022-08-20,Tech,4.0,232.0,2 Year,1.0,10.0,No,,,,,0,0
2544,2021-08-10,Manufacturing,12.0,594.0,Month-to-Month,4.0,1.0,Yes,,,,,0,0
2545,2020-11-24,Retail,24.0,1181.0,1 Year,3.0,26.0,No,,,,,0,0
2546,2021-06-12,Healthcare,32.0,1644.0,1 Year,1.0,22.0,No,,,,,0,0
2547,2020-07-07,Manufacturing,41.0,2096.0,1 Year,2.0,30.0,No,,,,,0,0
2548,2020-04-24,Manufacturing,39.0,1958.0,1 Year,3.0,5.0,No,,,,,0,0
2549,2020-06-07,Retail,18.0,939.0,1 Year,3.0,10.0,No,,,,,0,0
2550,2020-12-03,Tech,9.0,436.0,1 Year,1.0,20.0,No,,,,,0,0
2551,2020-06-08,Finance,4.0,226.0,2 Year,2.0,24.0,Yes,,,,,0,0
2552,2020-08-06,Finance,13.0,638.0,Month-to-Month,1.0,19.0,Yes,,,,,0,0
2553,2021-02-17,Tech,11.0,534.0,Month-to-Month,3.0,8.0,No,,,,,0,0
2554,2022-09-17,Healthcare,10.0,485.0,Month-to-Month,1.0,10.0,No,,,,,0,0
2555,2021-08-01,Healthcare,36.0,1830.0,2 Year,1.0,6.0,No,,,,,0,0
2556,2020-09-22,Manufacturing,5.0,242.0,1 Year,3.0,13.0,No,,,,,0,0
2557,2020-11-03,Tech,10.0,483.0,2 Year,1.0,25.0,No,,,,,0,0
2558,2021-08-17,Tech,12.0,600.0,Month-to-Month,1.0,21.0,No,,,,,0,0
2559,2021-04-19,Manufacturing,1.0,57.0,2 Year,2.0,20.0,No,,,,,0,0
2560,2022-11-23,Healthcare,33.0,1696.0,1 Year,2.0,14.0,No,,,,,0,0
2561,2022-06-01,Manufacturing,13.0,635.0,2 Year,1.0,24.0,No,,,,,0,0
2562,2020-06-02,Tech,28.0,1399.0,2 Year,1.0,20.0,No,,,,,0,0
2563,2020-10-19,Tech,42.0,2119.0,2 Year,0.0,27.0,No,,,,,0,0
2564,2022-10-18,Tech,13.0,642.0,1 Year,3.0,10.0,No,,,,,0,0
2565,2021-07-27,Retail,33.0,1676.0,1 Year,2.0,2.0,No,,,,,0,0
2566,2021-06-12,Finance,37.0,1890.0,Unknown,5.0,24.0,No,,,,,0,1
2567,2020-09-10,Manufacturing,5.0,292.0,Unknown,3.0,11.0,No,,,,,0,1
2568,2020-09-21,Healthcare,52.0,2636.0,1 Year,2.0,16.0,No,,,,,0,0
2569,2020-06-19,Education,5.0,282.0,2 Year,2.0,14.0,No,,,,,0,0
2570,2020-03-28,Tech,42.0,2087.0,2 Year,3.0,25.0,No,,,,,0,0
2571,2020-11-12,Tech,2.0,93.0,1 Year,3.0,12.0,No,,,,,0,0
2572,2021-04-01,Education,4.0,229.0,1 Year,2.0,21.0,No,recoded_from_1,,,,0,0
2573,2022-12-31,Retail,16.0,839.0,Month-to-Month,1.0,2.0,Yes,,,,,0,0
2574,2021-02-12,Retail,8.0,431.0,Unknown,4.0,2.0,No,,,,,0,1
2575,2021-03-11,Retail,23.0,1190.0,Month-to-Month,2.0,8.0,No,,,,,0,0
2576,2020-10-25,Retail,24.0,1207.0,1 Year,1.0,18.0,Yes,,,,,0,0
2577,2020-05-07,Tech,20.0,1026.0,1 Year,0.0,15.0,No,,,,,1,0
2578,2022-05-16,Healthcare,3.0,164.0,1 Year,3.0,20.0,No,,,,,0,0
2579,2022-04-09,Manufacturing,8.0,390.0,1 Year,1.0,27.0,No,,,,,0,0
2580,2021-03-14,Healthcare,15.0,763.0,Month-to-Month,4.0,26.0,Yes,,,,,0,0
2581,2021-08-31,Manufacturing,35.0,1751.0,Month-to-Month,4.0,11.0,No,,,,,0,0
2582,2020-11-25,Tech,15.0,785.0,1 Year,2.0,29.0,No,,,,,0,0
2583,2021-02-10,Education,4.0,189.0,2 Year,2.0,21.0,No,,,,,0,0
2584,2021-10-10,Tech,18.0,881.0,Month-to-Month,1.0,28.0,Yes,,,,,0,0
2585,2022-04-12,Finance,36.0,1813.0,2 Year,0.0,23.0,Yes,,,,,0,0
2586,2022-07-09,Manufacturing,21.0,1042.0,Month-to-Month,1.0,6.0,Yes,,,,,0,0
2587,2020-12-06,Manufacturing,11.0,578.0,Month-to-Month,4.0,11.0,Yes,,,,,0,0
2588,2020-01-30,Tech,14.0,727.0,1 Year,3.0,0.0,No,,,,,0,0
2589,2022-10-19,Retail,5.0,288.0,1 Year,2.0,13.0,No,,,,,0,0
2590,2022-12-07,Finance,23.0,1172.0,Month-to-Month,1.0,29.0,No,,,,,0,0
2591,2020-11-29,Education,6.0,349.0,1 Year,2.0,12.0,No,,,,,0,0
2592,2022-06-14,Tech,8.0,416.0,2 Year,4.0,19.0,No,,,,,0,0
2593,2020-06-28,Tech,19.0,943.0,Month-to-Month,5.0,20.0,Yes,,,,,0,0
2594,2022-10-13,Tech,17.0,899.0,Month-to-Month,3.0,20.0,No,,,,,0,0
2595,2021-08-16,Tech,3.0,183.0,Month-to-Month,0.0,7.0,No,,,,,0,0
2596,2021-02-04,Retail,21.0,1090.0,Month-to-Month,1.0,11.0,No,,,,,0,0
2597,2022-03-21,Education,43.0,2130.0,1 Year,1.0,25.0,No,,,,,0,0
2598,2021-06-25,Retail,12.0,619.0,1 Year,2.0,21.0,No,,,,,0,0
2599,2020-03-07,Manufacturing,8.0,381.0,Month-to-Month,1.0,4.0,No,,,,,0,0
2600,2021-10-12,Manufacturing,12.0,622.0,Month-to-Month,0.0,30.0,No,,,,,1,0
2601,2022-03-12,Manufacturing,3.0,154.0,2 Year,2.0,20.0,No,,,,,0,0
2602,2022-05-28,Healthcare,26.0,1296.0,2 Year,0.0,12.0,No,,,,,0,0
2603,2022-11-25,Manufacturing,52.0,2600.0,1 Year,1.0,7.0,No,,,,,0,0
2604,2020-08-30,Healthcare,10.0,530.0,2 Year,1.0,29.0,No,,,,,0,0
2605,2021-02-21,Manufacturing,52.0,2591.0,Month-to-Month,4.0,0.0,No,,,,,0,0
2606,2020-11-09,Manufacturing,11.0,533.0,2 Year,1.0,22.0,No,,,,,0,0
2607,2022-02-22,Education,3.0,133.0,2 Year,1.0,23.0,No,,,,,0,0
2608,2022-01-03,Manufacturing,18.0,903.0,Month-to-Month,0.0,20.0,No,,,,,0,0
2609,2021-05-17,Finance,15.0,778.0,1 Year,2.0,21.0,Yes,,,,,0,0
2610,2020-02-17,Healthcare,18.0,893.0,Month-to-Month,2.0,14.0,Yes,,,,,0,0
2611,2021-06-20,Finance,15.0,753.0,Month-to-Month,1.0,2.0,No,,,,,0,0
2612,2022-03-11,Education,12.0,592.0,1 Year,4.0,25.0,No,,,,,0,0
2613,2020-06-05,Retail,20.0,1006.0,2 Year,1.0,13.0,No,,,,,0,0
2614,2020-11-25,Education,6.0,303.0,1 Year,1.0,0.0,No,,,,,0,0
2615,2020-03-05,Manufacturing,7.0,345.0,1 Year,3.0,11.0,No,,,,,0,0
2616,2020-01-11,Tech,39.0,1950.0,2 Year,1.0,23.0,Yes,,,,,0,0
2617,2020-02-17,Tech,31.0,1596.0,2 Year,4.0,24.0,No,,,,,0,0
2618,2021-03-20,Finance,13.0,633.0,1 Year,0.0,4.0,No,,,,,0,0
2619,2021-07-02,Manufacturing,5.0,265.0,1 Year,4.0,6.0,No,,,,,0,0
2620,2021-08-25,Retail,42.0,2139.0,2 Year,1.0,25.0,No,,,,,0,0
2621,2021-01-30,Healthcare,20.0,1012.0,Month-to-Month,4.0,6.0,No,,,,,0,0
2622,2022-03-15,Finance,6.0,293.0,2 Year,2.0,25.0,No,,,,,0,0
2623,2022-09-26,Healthcare,48.0,2435.0,1 Year,1.0,13.0,No,,,,,0,0
2624,2020-08-08,Education,6.0,329.0,1 Year,1.0,6.0,No,,,,,0,0
2625,2020-05-11,Healthcare,51.0,2587.0,Month-to-Month,2.0,28.0,Yes,,,,,0,0
2626,2022-04-19,Manufacturing,20.0,1017.0,2 Year,4.0,26.0,No,,,,,0,0
2627,2021-12-22,Finance,28.0,1430.0,Month-to-Month,0.0,3.0,No,,,,,1,0
2628,2022-01-02,Healthcare,26.0,1311.0,Month-to-Month,1.0,6.0,No,,,,,0,0
2629,2020-09-07,Finance,11.0,531.0,1 Year,0.0,22.0,Yes,,,,,0,0
2630,2022-08-11,Manufacturing,31.0,1571.0,Month-to-Month,1.0,17.0,No,,,,,0,0
2631,2021-03-21,Education,8.0,393.0,2 Year,5.0,8.0,No,,,,,0,0
2632,2020-06-02,Finance,29.0,1483.0,2 Year,2.0,24.0,No,,,,,0,0
2633,2021-02-07,Retail,14.0,686.0,Unknown,4.0,15.0,Yes,,,,,0,1
2634,2020-09-01,Finance,1.0,45.0,1 Year,3.0,5.0,No,,,,,0,0
2635,2020-02-13,Tech,5.0,266.0,Month-to-Month,1.0,20.0,No,,,,,0,0
2636,2022-08-03,Manufacturing,37.0,1866.0,Month-to-Month,3.0,26.0,Yes,,,,,0,0
2637,2020-03-21,Retail,16.0,823.0,2 Year,2.0,0.0,Yes,,,,,0,0
2638,2021-09-08,Retail,3.0,165.0,1 Year,3.0,24.0,Yes,,,,,0,0
2639,2020-04-06,Education,9.0,480.0,1 Year,1.0,,No,,,,negative_set_to_missing,0,0
2640,2020-09-05,Tech,20.0,1027.0,2 Year,1.0,3.0,Yes,,,,,0,0
2641,2020-10-11,Finance,2.0,93.0,1 Year,1.0,27.0,No,,,,,0,0
2642,2020-06-29,Manufacturing,4.0,204.0,2 Year,2.0,28.0,No,,,,,0,0
2643,2020-01-11,Tech,11.0,536.0,1 Year,2.0,28.0,Yes,,,,,0,0
2644,2021-06-24,Education,11.0,572.0,2 Year,3.0,19.0,No,,,,,0,0
2645,2020-12-14,Finance,15.0,747.0,2 Year,2.0,14.0,No,,,,,0,0
2646,2022-04-26,Retail,3.0,187.0,2 Year,0.0,3.0,No,,,,,1,0
2647,2022-09-30,Healthcare,16.0,815.0,1 Year,1.0,24.0,No,,,,,0,0
2648,2021-08-29,Education,22.0,1090.0,1 Year,2.0,17.0,No,,,,,0,0
2649,2021-02-25,Education,5.0,239.0,Month-to-Month,1.0,15.0,Yes,,,,,0,0
2650,2021-03-18,Manufacturing,5.0,289.0,1 Year,4.0,6.0,No,recoded_from_1,,,,0,0
2651,2022-12-16,Education,29.0,1495.0,1 Year,3.0,,No,,,,negative_set_to_missing,0,0
2652,2020-11-11,Retail,17.0,894.0,Month-to-Month,0.0,29.0,No,,,,,1,0
2653,2022-07-15,Finance,2.0,145.0,Unknown,3.0,24.0,Yes,,,,,0,1
2654,2021-09-21,Finance,56.0,2793.0,Month-to-Month,0.0,14.0,No,,,,,1,0
2655,2020-02-03,Manufacturing,20.0,1038.0,Month-to-Month,3.0,8.0,Yes,,,,,0,0
2656,2022-07-16,Retail,10.0,525.0,1 Year,1.0,3.0,No,,,,,0,0
2657,2021-03-10,Retail,5.0,249.0,1 Year,3.0,16.0,No,,,,,0,0
2658,2021-07-12,Retail,49.0,2477.0,Month-to-Month,1.0,1.0,No,,,,,0,0
2659,2021-02-01,Manufacturing,45.0,2267.0,Month-to-Month,1.0,12.0,No,,,,,0,0
2660,2022-10-07,Tech,19.0,996.0,1 Year,1.0,3.0,No,,,,,0,0
2661,2021-03-25,Finance,8.0,394.0,Month-to-Month,2.0,28.0,Yes,,,,,0,0
2662,2020-05-14,Education,16.0,848.0,Month-to-Month,3.0,8.0,No,,,,,0,0
2663,2022-04-08,Education,3.0,180.0,1 Year,1.0,3.0,No,,,,,0,0
2664,2021-07-03,Healthcare,5.0,293.0,Month-to-Month,2.0,5.0,No,,,,,0,0
2665,2021-08-12,Retail,12.0,580.0,Month-to-Month,0.0,5.0,No,,,,,0,0
2666,2021-09-17,Retail,9.0,460.0,Month-to-Month,3.0,10.0,Yes,,,,,0,0
2667,2020-10-17,Tech,36.0,1781.0,2 Year,2.0,15.0,Yes,,,,,0,0
2668,2020-12-15,Retail,27.0,1331.0,2 Year,1.0,11.0,No,,,,,0,0
2669,2021-05-21,Healthcare,20.0,1040.0,Month-to-Month,1.0,1.0,No,,,,,0,0
2670,2021-04-12,Tech,6.0,347.0,2 Year,2.0,5.0,No,,,,,0,0
2671,2021-09-15,Healthcare,16.0,822.0,1 Year,4.0,15.0,No,,,,,0,0
2672,2022-09-23,Healthcare,13.0,662.0,1 Year,4.0,14.0,No,,,,,0,0
2673,2022-11-26,Tech,12.0,641.0,Month-to-Month,2.0,8.0,No,,,,,0,0
2674,2020-10-29,Tech,33.0,1682.0,Month-to-Month,1.0,21.0,No,,,,,0,0
2675,2021-05-15,Retail,4.0,235.0,1 Year,4.0,6.0,No,,,,,0,0
2676,2020-08-09,Manufacturing,17.0,865.0,2 Year,2.0,21.0,No,,,,,0,0
2677,2020-12-24,Retail,19.0,963.0,2 Year,1.0,11.0,No,,,,,0,0
2678,2021-07-19,Manufacturing,18.0,919.0,Month-to-Month,1.0,1.0,No,,,,,0,0
2679,2020-09-08,Healthcare,14.0,735.0,1 Year,1.0,18.0,No,,,,,0,0
2680,2020-08-13,Finance,56.0,2781.0,1 Year,5.0,29.0,No,,,,,0,0
2681,2022-12-07,Healthcare,9.0,467.0,2 Year,3.0,17.0,No,,,,,0,0
2682,2020-05-12,Manufacturing,49.0,2467.0,Month-to-Month,0.0,14.0,Yes,,,,,0,0
2683,2020-09-09,Education,13.0,636.0,1 Year,1.0,9.0,Yes,,,,,0,0
2684,2020-01-02,Manufacturing,9.0,436.0,1 Year,0.0,4.0,No,,,,,0,0
2685,2020-11-13,Retail,33.0,1641.0,2 Year,3.0,8.0,No,,,,,0,0
2686,2020-06-14,Education,10.0,517.0,Month-to-Month,3.0,1.0,No,,,,,0,0
2687,2022-03-02,Healthcare,11.0,584.0,1 Year,0.0,30.0,No,,,,,0,0
2688,2021-09-28,Manufacturing,8.0,402.0,2 Year,4.0,13.0,No,,,,,0,0
2689,2020-10-12,Healthcare,43.0,2155.0,1 Year,5.0,4.0,No,,,,,0,0
2690,2020-06-24,Retail,40.0,2018.0,2 Year,3.0,29.0,No,,,,,0,0
2691,2022-06-13,Education,32.0,1592.0,Month-to-Month,2.0,16.0,No,,,,,0,0
2692,2022-01-02,Retail,76.0,3839.0,1 Year,1.0,13.0,No,,,,,0,0
2693,2020-02-26,Healthcare,4.0,183.0,1 Year,3.0,2.0,No,,,,,0,0
2694,2021-05-11,Healthcare,10.0,545.0,1 Year,1.0,4.0,No,,,,,0,0
2695,2020-04-19,Manufacturing,8.0,430.0,Month-to-Month,4.0,12.0,No,,,,,0,0
2696,2022-07-31,Tech,3.0,136.0,Month-to-Month,0.0,1.0,No,,,,,0,0
2697,2021-11-13,Tech,24.0,1192.0,1 Year,1.0,18.0,No,,,,,0,0
2698,2020-09-05,Manufacturing,32.0,1645.0,2 Year,2.0,22.0,Yes,,,,,0,0
2699,2020-10-22,Finance,22.0,1143.0,Month-to-Month,0.0,7.0,No,,,,,0,0
2700,2021-09-08,Manufacturing,56.0,2819.0,2 Year,2.0,29.0,Yes,,,,,0,0
2701,2021-02-15,Manufacturing,27.0,1344.0,Month-to-Month,2.0,0.0,No,,,,,0,0
2702,2020-07-17,Retail,47.0,2361.0,Month-to-Month,3.0,3.0,No,,,,,0,0
2703,2022-03-11,Finance,1.0,37.0,Month-to-Month,2.0,9.0,No,,,,,0,0
2704,2021-06-17,Tech,7.0,386.0,2 Year,2.0,19.0,No,,,,,0,0
2705,2021-01-13,Education,44.0,2198.0,2 Year,2.0,21.0,No,,,,,0,0
2706,2021-02-14,Manufacturing,5.0,290.0,1 Year,0.0,9.0,No,,,,,0,0
2707,2022-10-06,Tech,17.0,877.0,2 Year,4.0,8.0,No,,,,,0,0
2708,2022-08-08,Tech,4.0,233.0,1 Year,2.0,4.0,Yes,,,,,0,0
2709,2022-03-08,Education,6.0,281.0,2 Year,0.0,9.0,Yes,,,,,0,0
2710,2022-06-29,Retail,5.0,235.0,1 Year,2.0,30.0,No,recoded_from_1,,,,0,0
2711,2021-07-21,Finance,30.0,1481.0,Month-to-Month,1.0,11.0,No,,,,,0,0
2712,2021-12-15,Finance,40.0,2047.0,1 Year,3.0,16.0,Yes,,,,,0,0
2713,2021-12-21,Education,7.0,373.0,1 Year,2.0,22.0,No,,,,,0,0
2714,2021-09-12,Retail,13.0,680.0,Month-to-Month,3.0,29.0,No,,,,,0,0
2715,2021-01-04,Manufacturing,3.0,194.0,2 Year,1.0,16.0,No,,,,,0,0
2716,2021-12-13,Finance,27.0,1381.0,Month-to-Month,2.0,1.0,Yes,,,,,0,0
2717,2020-07-16,Finance,2.0,93.0,1 Year,4.0,29.0,No,,,,,0,0
2718,2021-04-29,Retail,3.0,143.0,Month-to-Month,0.0,23.0,No,,,,,0,0
2719,2020-05-11,Tech,13.0,637.0,2 Year,4.0,8.0,No,,,,,0,0
2720,2022-06-23,Healthcare,29.0,1477.0,2 Year,2.0,20.0,No,,,,,0,0
2721,2020-08-08,Finance,27.0,1387.0,1 Year,2.0,4.0,No,,,,,0,0
2722,2021-02-04,Education,13.0,662.0,1 Year,2.0,14.0,No,,,,,0,0
2723,2020-11-27,Education,6.0,335.0,2 Year,4.0,25.0,Yes,,,,,0,0
2724,2020-07-16,Manufacturing,37.0,1856.0,Month-to-Month,2.0,25.0,Yes,,,,,0,0
2725,2020-05-27,Education,2.0,123.0,Month-to-Month,1.0,21.0,No,,,,,0,0
2726,2022-12-17,Manufacturing,27.0,1393.0,Month-to-Month,2.0,26.0,No,,,,,0,0
2727,2021-12-22,Retail,7.0,375.0,2 Year,6.0,28.0,Yes,,,,,0,0
2728,2022-05-25,Healthcare,28.0,1428.0,Month-to-Month,5.0,18.0,No,,,,,0,0
2729,2020-07-25,Healthcare,20.0,995.0,1 Year,2.0,7.0,Yes,,,,,0,0
2730,2020-02-16,Healthcare,57.0,2858.0,1 Year,2.0,29.0,No,,,,,0,0
2731,2020-05-19,Manufacturing,26.0,1300.0,1 Year,4.0,2.0,No,,,,,0,0
2732,2022-10-21,Tech,3.0,169.0,1 Year,2.0,19.0,Yes,,,,,0,0
2733,2022-08-22,Healthcare,3.0,163.0,2 Year,1.0,0.0,No,,,,,0,0
2734,2020-05-01,Education,18.0,897.0,Month-to-Month,4.0,17.0,No,,,,,0,0
